balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge1000,Other,all,1,177002,262425496953,0,0,0,31.15
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,221,94185,79906216536152,221,94185,79906216536152,18.08
ge1000,P2PKH,all,1542,251865,508658601456359,340,103303,125062503118985,48.36
ge1000,P2PKH,inactive,118,9118,45156286582833,118,9118,45156286582833,1.75
ge1000,P2PKH,never_spent,1203,148562,383596098337374,1,0,0,28.52
ge1000,P2SH,active,76,81314,88441571578129,76,81314,88441571578129,14.31
ge1000,P2SH,all,182,107207,131642159531746,80,81427,88964985883953,18.87
ge1000,P2SH,inactive,4,113,523414305824,4,113,523414305824,0.02
ge1000,P2SH,never_spent,102,25780,42677173647793,0,0,0,4.54
