balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,All,active,2252824,16732040,293488270318684,2253160,16554902,293225844810399,3127.08
all,All,all,25709293,59947709,1674994858621107,4589770,25632586,540548275440639,11318.10
all,All,inactive,2071164,8804526,70496469782300,2071418,8804526,70496469782300,1661.13
all,All,never_spent,21385305,34411143,1311010118520123,265192,273158,176825960847940,6529.89
all,Other,active,983,179172,262434402428,982,2034,8894143,31.53
all,Other,all,225601,409745,265547279747,225605,232607,3121771462,72.12
all,Other,inactive,341,1118,454365536,342,1118,454365536,0.20
all,Other,never_spent,224277,229455,2658511783,224281,229455,2658511783,40.38
all,P2PK,active,80,29829,2401734947,82,29829,2401734947,3.31
all,P2PK,all,38602,69765,176750411461917,38620,69764,176750411461917,7.74
all,P2PK,inactive,113,1211,30156239806,121,1211,30156239806,0.13
all,P2PK,never_spent,38409,38725,176717853487164,38417,38724,176717853487164,4.30
all,P2PKH,active,1722590,11519828,170830784344408,1722592,11519828,170830784344408,2211.81
all,P2PKH,all,21831531,48256082,1160686863871827,3440323,18500800,234052409974820,9265.17
all,P2PKH,inactive,1713427,6975995,63116186244375,1713432,6975995,63116186244375,1339.39
all,P2PKH,never_spent,18395514,29760259,926739893283044,4299,4977,105439386037,5713.97
all,P2SH,active,529081,4998300,122315862849786,529415,4998300,122315862849786,879.70
all,P2SH,all,3611581,11205218,336370507459413,886949,6824502,129665535782369,1972.12
all,P2SH,inactive,357283,1826202,7349672932583,357534,1826202,7349672932583,321.41
all,P2SH,never_spent,2725217,4380716,206704971677044,0,0,0,771.01
all,P2WPKH,active,80,106,7386416576,80,106,7386416576,0.01
all,P2WPKH,all,1769,1894,825253887703,82,108,7395879532,0.21
all,P2WPKH,never_spent,1689,1788,817867471127,2,2,9462956,0.20
all,P2WSH,active,10,4805,69400570539,12,4805,69400570539,0.72
all,P2WSH,all,209,5005,96274660500,12,4805,69400570539,0.75
all,P2WSH,never_spent,199,200,26874089961,0,0,0,0.03
ge1,All,active,78703,2756532,283309390361739,79039,2579394,283046964853454,517.38
ge1,All,all,711290,5403719,1603686292895473,141380,3335116,526717100630797,1018.42
ge1,All,inactive,26637,718959,66865539135704,26891,718959,66865539135704,137.89
ge1,All,never_spent,605950,1928228,1253511363398030,35450,36763,176804596641639,363.14
ge1,Other,active,1,177138,262425508285,0,0,0,31.18
ge1,Other,all,5,177148,263023522516,9,10,598014231,31.18
ge1,Other,inactive,1,6,202304590,2,6,202304590,0.00
ge1,Other,never_spent,3,4,395709641,7,4,395709641,0.00
ge1,P2PK,active,1,3383,1667675600,3,3383,1667675600,0.38
