snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
200000,all,P2PKH,all,838189,2274053,791133106096163,176595,855774,235550888937715,436.62
200000,all,P2PKH,inactive,12280,189859,36459533793248,12280,189859,36459533793248,36.45
200000,all,P2PKH,never_spent,661631,1418395,555587775568131,37,116,5558409683,272.33
200000,all,P2SH,active,7,15,1781584492,7,15,1781584492,0.00
200000,all,P2SH,all,20,36,124143209695,7,15,1781584492,0.01
200000,all,P2SH,never_spent,13,21,122361625203,0,0,0,0.00
200000,ge1,All,active,22047,340277,199078941426142,22046,339230,198817641585671,65.32
200000,ge1,All,all,153770,951829,997581245856388,69073,481690,443552497629570,179.31
200000,ge1,All,inactive,5571,100112,36383110369880,5571,100112,36383110369880,19.22
200000,ge1,All,never_spent,126152,511440,762119194060366,41456,42348,208351745674019,94.77
200000,ge1,Other,active,1,1047,261299840471,0,0,0,0.18
200000,ge1,Other,all,1,1047,261299840471,0,0,0,0.18
200000,ge1,P2PK,active,5,13,85050007201,5,13,85050007201,0.00
200000,ge1,P2PK,all,41472,42297,208484534585525,41472,42296,208479534585525,4.69
200000,ge1,P2PK,inactive,16,16,48140000000,16,16,48140000000,0.00
200000,ge1,P2PK,never_spent,41451,42268,208351344578324,41451,42267,208346344578324,4.69
200000,ge1,P2PKH,active,22038,339208,198730813947290,22038,339208,198730813947290,65.13
200000,ge1,P2PKH,all,112287,908466,788711279762010,27598,439385,235071185412865,174.43
200000,ge1,P2PKH,inactive,5555,100096,36334970369880,5555,100096,36334970369880,19.22
200000,ge1,P2PKH,never_spent,84694,469162,553645495444840,5,81,5401095695,90.08
200000,ge1,P2SH,active,3,9,1777631180,3,9,1777631180,0.00
200000,ge1,P2SH,all,10,19,124131668382,3,9,1777631180,0.00
200000,ge1,P2SH,never_spent,7,10,122354037202,0,0,0,0.00
200000,ge10,All,active,11485,235658,195064242264215,11484,234611,194802942423744,45.23
200000,ge10,All,all,89073,598523,976790952550429,55058,345165,438381571680371,111.48
200000,ge10,All,inactive,2151,68316,35238405288635,2151,68316,35238405288635,13.12
200000,ge10,All,never_spent,75437,294549,746488304997579,41423,42238,208340223967992,53.13
200000,ge10,Other,active,1,1047,261299840471,0,0,0,0.18
200000,ge10,Other,all,1,1047,261299840471,0,0,0,0.18
200000,ge10,P2PK,active,5,13,85050007201,5,13,85050007201,0.00
200000,ge10,P2PK,all,41441,42265,208473613975193,41441,42264,208468613975193,4.69
200000,ge10,P2PK,inactive,14,14,47240000000,14,14,47240000000,0.00
200000,ge10,P2PK,never_spent,41422,42238,208341323967992,41422,42237,208336323967992,4.69
200000,ge10,P2PKH,active,11478,234597,194716892416543,11478,234597,194716892416543,45.04
200000,ge10,P2PKH,all,47628,555206,767934295334765,13616,302900,229911957705178,106.60
