balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge10,P2PK,never_spent,34303,34316,171901464224921,34302,34315,171901464224921,3.81
ge10,P2PKH,active,1700,1806140,40959371873205,1764,1806140,40959371873205,346.78
ge10,P2PKH,all,40227,2809991,544197358003995,36089,2203582,108880883036910,539.52
ge10,P2PKH,inactive,5122,342218,67801345891213,5132,342218,67801345891213,65.71
ge10,P2PKH,never_spent,33405,661633,435436640239577,29193,55224,120165272492,127.03
ge10,P2SH,active,2086,133739,80317819839863,2998,133739,80317819839863,23.54
ge10,P2SH,all,27465,352172,337769008543486,5234,262499,128786078902061,61.98
ge10,P2SH,inactive,1831,128760,48468259062198,2236,128760,48468259062198,22.66
ge10,P2SH,never_spent,23548,89673,208982929641425,0,0,0,15.78
ge10,P2TR,active,168,115793,3411117287759,168,115793,3411117287759,11.93
ge10,P2TR,all,1277,120908,11537091804265,1277,120908,11537091804265,12.45
ge10,P2TR,inactive,15,73,116020403547,15,73,116020403547,0.01
ge10,P2TR,never_spent,1094,5042,8009954112959,1094,5042,8009954112959,0.52
ge10,P2WPKH,active,3787,457223,99965278374575,3830,457223,99965278374575,51.21
ge10,P2WPKH,all,44295,676187,465822247372672,5541,525278,114762933099642,75.73
ge10,P2WPKH,inactive,1703,68039,14787912774847,1708,68039,14787912774847,7.62
ge10,P2WPKH,never_spent,38805,150925,351069056223250,3,16,9741950220,16.90
ge10,P2WSH,active,234,29443,58217103577044,649,29443,58217103577044,4.39
ge10,P2WSH,all,4201,40581,109563795344217,840,30709,59989111813758,6.05
ge10,P2WSH,inactive,60,1266,1772008236714,191,1266,1772008236714,0.19
ge10,P2WSH,never_spent,3907,9872,49574683530459,0,0,0,1.47
ge100,All,active,1880,504167,266143785069205,2622,306862,265881024578356,83.70
ge100,All,all,18570,1151752,1211691537447761,4062,483058,385645319287471,204.47
ge100,All,inactive,1156,175623,112936286574304,1274,175623,112936286574304,32.36
ge100,All,never_spent,15534,471962,832611465804252,166,573,6828008134811,88.41
ge100,Other,active,1,197305,262760490849,0,0,0,34.73
ge100,Other,all,1,197305,262760490849,0,0,0,34.73
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PKH,active,392,115597,37112276195995,426,115597,37112276195995,22.19
ge100,P2PKH,all,6343,686668,453784090841268,1206,255792,93096543332732,131.84
ge100,P2PKH,inactive,757,140154,55916804162815,756,140154,55916804162815,26.91
ge100,P2PKH,never_spent,5194,430917,360755010482458,24,41,67462973922,82.74
ge100,P2SH,active,479,74196,75977249269509,980,74196,75977249269509,13.06
ge100,P2SH,all,3782,112919,275571151133584,1286,97232,120251952242561,19.87
ge100,P2SH,inactive,232,23036,44274702973052,306,23036,44274702973052,4.05
ge100,P2SH,never_spent,3071,15687,155319198891023,0,0,0,2.76
ge100,P2TR,active,40,1797,3039589821865,40,1797,3039589821865,0.19
ge100,P2TR,all,184,2311,8848935779530,184,2311,8848935779530,0.24
ge100,P2TR,inactive,2,8,73421796776,2,8,73421796776,0.00
ge100,P2TR,never_spent,142,506,5735924160889,142,506,5735924160889,0.05
ge100,P2WPKH,active,842,98370,91879298031301,864,98370,91879298031301,11.02
ge100,P2WPKH,all,7323,133543,373309433722407,1010,110720,102927126161615,14.96
ge100,P2WPKH,inactive,146,12350,11047828130314,146,12350,11047828130314,1.38
ge100,P2WPKH,never_spent,6335,22823,270382307560792,0,0,0,2.56
ge100,P2WSH,active,126,16902,57872611259686,369,16902,57872611259686,2.52
ge100,P2WSH,all,913,18980,98890544480123,433,16977,59496140771033,2.83
ge100,P2WSH,inactive,19,75,1623529511347,64,75,1623529511347,0.01
ge100,P2WSH,never_spent,768,2003,39394403709090,0,0,0,0.30
ge1000,All,active,407,293827,219235907556760,798,96522,218973147065911,51.36
ge1000,All,all,2103,438236,737972027964788,1015,197322,309076818605998,78.24
ge1000,All,inactive,179,100754,87023543592831,205,100754,87023543592831,18.84
ge1000,All,never_spent,1517,43655,431712576815197,12,46,3080127947256,8.04
ge1000,Other,active,1,197305,262760490849,0,0,0,34.73
ge1000,Other,all,1,197305,262760490849,0,0,0,34.73
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,56,58422,27036968616723,67,58422,27036968616723,11.22
ge1000,P2PKH,all,992,185140,314281498660022,207,147613,66546479166249,35.55
ge1000,P2PKH,inactive,139,89191,39509510549526,139,89191,39509510549526,17.12
ge1000,P2PKH,never_spent,797,37527,247735019493773,1,0,0,7.21
ge1000,P2SH,active,177,11192,67307931290708,479,11192,67307931290708,1.97
ge1000,P2SH,all,553,19840,179515747181694,518,17804,106090453397740,3.49
ge1000,P2SH,inactive,22,6612,38782522107032,39,6612,38782522107032,1.16
ge1000,P2SH,never_spent,354,2036,73425293783954,0,0,0,0.36
ge1000,P2TR,active,7,541,2365181560426,7,541,2365181560426,0.06
ge1000,P2TR,all,18,586,5121992507682,18,586,5121992507682,0.06
ge1000,P2TR,never_spent,11,45,2756810947256,11,45,2756810947256,0.00
ge1000,P2WPKH,active,123,14385,67536840592847,130,14385,67536840592847,1.61
ge1000,P2WPKH,all,407,22978,159972064180394,144,19325,75227211943314,2.57
ge1000,P2WPKH,inactive,14,4940,7690371350467,14,4940,7690371350467,0.55
ge1000,P2WPKH,never_spent,270,3653,84744852237080,0,0,0,0.41
ge1000,P2WSH,active,43,11982,54726225005207,132,11982,54726225005207,1.79
ge1000,P2WSH,all,131,12386,78494647944147,145,11993,55767364591013,1.85
ge1000,P2WSH,inactive,4,11,1041139585806,13,11,1041139585806,0.00
ge1000,P2WSH,never_spent,84,393,22727283353134,0,0,0,0.06
