balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,All,active,2738881,43067034,340983516646670,2744776,43067034,340983516646670,5019.22
all,All,all,58756226,165397594,2001862302855960,16075622,102651807,692706032224353,22689.47
all,All,inactive,7900858,50496077,164877563722072,7904293,50496077,164877563722072,6831.91
all,All,never_spent,48116487,71834483,1496001222487218,5426553,9088696,186844951855611,10838.35
all,Other,active,294,515,2047500,294,515,2047500,0.09
all,Other,all,2460296,2684114,268830624387,2399564,2425729,6036299945,472.40
all,Other,inactive,2206,4203,465735293,2207,4203,465735293,0.74
all,Other,never_spent,2457796,2679396,268362841594,2397063,2421011,5568517152,471.57
all,P2PK,active,3,20,145000,3,20,145000,0.00
all,P2PK,all,37657,44628,171591953341829,37671,44627,171591953341829,4.95
all,P2PK,inactive,330,6939,23708222160,339,6939,23708222160,0.77
all,P2PK,never_spent,37324,37669,171568244974669,37329,37668,171568244974669,4.18
all,P2PKH,active,354144,3715528,39043718032785,354279,3715528,39043718032785,713.38
all,P2PKH,all,21517275,45009212,464532634475259,4145456,17988191,118045105126542,8641.77
all,P2PKH,inactive,3718245,14095795,78935463101654,3718318,14095795,78935463101654,2706.39
all,P2PKH,never_spent,17444886,27197889,346553453340820,72859,176868,65923992103,5221.99
all,P2SH,active,210941,1853372,68463213453601,214589,1853372,68463213453601,326.19
all,P2SH,all,6269120,12209258,395874859489992,1157972,5704170,127112322157050,2148.83
all,P2SH,inactive,940883,3850798,58649108703449,943383,3850798,58649108703449,677.74
all,P2SH,never_spent,5117296,6505088,268762537332942,0,0,0,1144.90
all,P2TR,active,746008,25531210,5209921397245,746008,25531210,5209921397245,2629.71
all,P2TR,all,4828780,54447190,20930075168603,4828780,54447190,20930075168603,5608.06
all,P2TR,inactive,1136135,22474983,553076322513,1136135,22474983,553076322513,2314.92
all,P2TR,never_spent,2946637,6440997,15167077448845,2946637,6440997,15167077448845,663.42
all,P2WPKH,active,1381336,11706899,163226908944545,1381423,11706899,163226908944545,1311.17
all,P2WPKH,all,22485432,48270817,813889079082196,3451710,21667743,187230568203272,5406.33
all,P2WPKH,inactive,2063372,9948692,23965522335885,2063425,9948692,23965522335885,1114.25
all,P2WPKH,never_spent,19040724,26615226,626696647801766,6862,12152,38136922842,2980.91
all,P2WSH,active,46155,259490,65039752625994,48422,259490,65039752625994,38.66
all,P2WSH,all,1157666,2732375,134774870673694,89046,374157,67789971927112,407.12
all,P2WSH,inactive,39687,114667,2750219301118,40624,114667,2750219301118,17.09
all,P2WSH,never_spent,1071824,2358218,66984898746582,0,0,0,351.37
ge1,All,active,40894,4871228,336277193151286,46789,4871228,336277193151286,762.41
ge1,All,all,974604,10995794,1861808277092225,159471,7586583,677299602067905,1715.37
ge1,All,inactive,64289,2394221,155920793016399,67724,2394221,155920793016399,384.49
ge1,All,never_spent,869421,3730345,1369610290924540,44958,321134,185101615900220,568.47
ge1,Other,all,5,197327,263358515290,9,10,598014231,34.73
ge1,Other,inactive,1,6,202304590,2,6,202304590,0.00
ge1,Other,never_spent,4,197321,263156210700,7,4,395709641,34.73
ge1,P2PK,all,34295,34390,171577432215362,34309,34389,171577432215362,3.82
ge1,P2PK,inactive,9,9,23264000000,18,9,23264000000,0.00
ge1,P2PK,never_spent,34286,34381,171554168215362,34291,34380,171554168215362,3.82
ge1,P2PKH,active,5897,2277704,38398861603614,6032,2277704,38398861603614,437.32
ge1,P2PKH,all,229787,4837272,433347202396656,71326,3598685,112660607481384,928.76
ge1,P2PKH,inactive,30990,1246090,74203894181412,31063,1246090,74203894181412,239.25
ge1,P2PKH,never_spent,192900,1313478,320744446611630,34231,74891,57851696358,252.19
ge1,P2SH,active,6327,522683,67987153802181,9975,522683,67987153802181,91.99
ge1,P2SH,all,196041,1246973,371710059730651,23829,827123,125485346867636,219.47
ge1,P2SH,inactive,11354,304440,57498193065455,13854,304440,57498193065455,53.58
