balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge100,All,inactive,582,21509,46249062072936,582,21509,46249062072936,8.26
ge100,All,never_spent,11316,61860,620174509445434,40,53,1318791571445,0.02
ge100,Other,active,1,30847,261575444689,0,0,0,0.00
ge100,Other,all,1,30847,261575444689,0,0,0,0.00
ge100,P2PK,active,1,505,19040468174,1,505,19040468174,0.21
ge100,P2PK,all,37,549,1240314149974,38,549,1240314149974,0.22
ge100,P2PK,never_spent,36,44,1221273681800,37,44,1221273681800,0.02
ge100,P2PKH,active,2732,151173,192254388432965,2733,151173,192254388432965,58.23
ge100,P2PKH,all,14575,234469,856536834136913,3320,172691,238600968395546,66.50
ge100,P2PKH,inactive,582,21509,46249062072936,582,21509,46249062072936,8.26
ge100,P2PKH,never_spent,11261,61787,618033383631012,5,9,97517889645,0.01
ge100,P2SH,active,8,50,309924248093,10,50,309924248093,0.02
ge100,P2SH,all,27,79,1229776380715,10,50,309924248093,0.02
ge100,P2SH,never_spent,19,29,919852132622,0,0,0,0.00
ge1000,All,active,322,59869,129236742924720,321,29022,128975167480031,11.13
ge1000,All,all,1526,79504,559784743755481,389,32106,161326473898669,12.31
ge1000,All,inactive,67,3083,32027989418638,67,3083,32027989418638,1.18
ge1000,All,never_spent,1137,16552,398520011412123,1,1,323317000000,0.00
ge1000,Other,active,1,30847,261575444689,0,0,0,0.00
ge1000,Other,all,1,30847,261575444689,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,320,29017,128867919874347,320,29017,128867919874347,11.13
ge1000,P2PKH,all,1519,48647,558492603705108,387,32100,160895909292985,12.31
ge1000,P2PKH,inactive,67,3083,32027989418638,67,3083,32027989418638,1.18
ge1000,P2PKH,never_spent,1132,16547,397596694412123,0,0,0,0.00
ge1000,P2SH,active,1,5,107247605684,1,5,107247605684,0.00
ge1000,P2SH,all,5,9,707247605684,1,5,107247605684,0.00
ge1000,P2SH,never_spent,4,4,600000000000,0,0,0,0.00
