balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge10,All,inactive,7714,541818,111029742965975,7803,355881,110767613428594,100.56
ge10,All,never_spent,134526,626478,1174133370764767,35095,36928,175559058641176,114.73
ge10,Other,all,1,185937,262129537381,0,0,0,32.72
ge10,Other,inactive,1,185937,262129537381,0,0,0,32.72
ge10,P2PK,all,35098,35102,175550004608047,35099,35101,175550004608047,3.90
ge10,P2PK,inactive,7,7,22364000000,9,7,22364000000,0.00
ge10,P2PK,never_spent,35091,35095,175527640608047,35090,35094,175527640608047,3.90
ge10,P2PKH,active,6164,2167339,75684628678847,6165,2167339,75684628678847,416.13
ge10,P2PKH,all,72359,2955353,867603977176355,14937,2494333,171187756631898,567.43
ge10,P2PKH,inactive,6797,325171,95490717437052,6800,325171,95490717437052,62.43
ge10,P2PKH,never_spent,59398,462843,696428631060456,1972,1823,12410515999,88.87
ge10,P2SH,active,4605,462311,183527265005266,4698,462311,183527265005266,81.37
ge10,P2SH,all,40914,611057,477308568456852,5689,492957,198681836002894,107.55
ge10,P2SH,inactive,902,30646,15154570997628,991,30646,15154570997628,5.39
ge10,P2SH,never_spent,35407,118100,278626732453958,0,0,0,20.79
ge10,P2WPKH,active,165,1816,1704072739631,167,1816,1704072739631,0.20
ge10,P2WPKH,all,4565,11994,23950977489892,175,1839,1817166493366,1.34
ge10,P2WPKH,inactive,6,12,94086236605,6,12,94086236605,0.00
ge10,P2WPKH,never_spent,4394,10166,22152818513656,2,11,19007517130,1.14
ge10,P2WSH,active,30,1672,765755721169,42,1672,765755721169,0.25
ge10,P2WSH,all,267,1991,2169178607128,43,1717,771630478478,0.30
ge10,P2WSH,inactive,1,45,5874757309,1,45,5874757309,0.01
ge10,P2WSH,never_spent,236,274,1397548128650,0,0,0,0.04
ge100,All,active,1878,1538089,237349235915584,1929,1538089,237349235915584,290.92
ge100,All,all,16087,2002456,1105730760943962,3227,1641179,331062476701733,376.73
ge100,All,inactive,1245,288998,92935749343081,1272,103061,92673619805700,52.38
ge100,All,never_spent,12964,175369,775445775685297,26,29,1039620980449,33.44
ge100,Other,all,1,185937,262129537381,0,0,0,32.72
ge100,Other,inactive,1,185937,262129537381,0,0,0,32.72
ge100,P2PK,all,24,26,1024621000000,25,26,1024621000000,0.00
ge100,P2PK,never_spent,24,26,1024621000000,25,26,1024621000000,0.00
ge100,P2PKH,active,899,1268307,61768488149682,899,1268307,61768488149682,243.51
ge100,P2PKH,all,10776,1525184,704082452937804,2016,1362999,141298329667929,292.84
ge100,P2PKH,inactive,1094,94692,79529841518247,1094,94692,79529841518247,18.18
ge100,P2PKH,never_spent,8783,162185,562784123269875,23,0,0,31.14
ge100,P2SH,active,954,267948,173494177573254,999,267948,173494177573254,47.16
ge100,P2SH,all,5002,289114,383237376000648,1176,276311,186552629838432,50.88
ge100,P2SH,inactive,149,8363,13058452265178,177,8363,13058452265178,1.47
ge100,P2SH,never_spent,3899,12803,196684746162216,0,0,0,2.25
ge100,P2WPKH,active,14,757,1388833032808,14,757,1388833032808,0.08
ge100,P2WPKH,all,241,1074,15670040797202,16,766,1489159035532,0.12
ge100,P2WPKH,inactive,1,6,85326022275,1,6,85326022275,0.00
ge100,P2WPKH,never_spent,226,311,14195881742119,1,3,14999980449,0.03
ge100,P2WSH,active,11,1077,697737159840,17,1077,697737159840,0.16
ge100,P2WSH,all,43,1121,1454140670927,17,1077,697737159840,0.17
ge100,P2WSH,never_spent,32,44,756403511087,0,0,0,0.01
ge1000,All,active,410,155327,196292356020097,435,155327,196292356020097,28.48
ge1000,All,all,2149,506667,753100738483728,644,206620,261293983853251,92.92
ge1000,All,inactive,206,237229,64940440370535,208,51292,64678310833154,42.56
ge1000,All,never_spent,1533,114111,491867942093096,1,1,323317000000,21.87
ge1000,Other,all,1,185937,262129537381,0,0,0,32.72
ge1000,Other,inactive,1,185937,262129537381,0,0,0,32.72
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,113,73732,40378336350047,113,73732,40378336350047,14.16
ge1000,P2PKH,all,1454,236549,474269000024088,292,124488,95794732049943,45.42
ge1000,P2PKH,inactive,178,50756,55416395699896,178,50756,55416395699896,9.75
ge1000,P2PKH,never_spent,1163,112061,378474267974145,1,0,0,21.52
ge1000,P2SH,active,292,80996,154351356782323,317,80996,154351356782323,14.26
ge1000,P2SH,all,671,83533,267136362973677,347,81532,163613271915581,14.70
ge1000,P2SH,inactive,27,536,9261915133258,30,536,9261915133258,0.09
ge1000,P2SH,never_spent,352,2001,103523091058096,0,0,0,0.35
ge1000,P2WPKH,active,4,590,1157953028873,4,590,1157953028873,0.07
ge1000,P2WPKH,all,20,637,10496732392796,4,590,1157953028873,0.07
ge1000,P2WPKH,never_spent,16,47,9338779363923,0,0,0,0.01
ge1000,P2WSH,active,1,9,404709858854,1,9,404709858854,0.00
ge1000,P2WSH,all,2,10,613196555786,1,9,404709858854,0.00
ge1000,P2WSH,never_spent,1,1,208486696932,0,0,0,0.00
