balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge1,P2PK,never_spent,41451,42268,208346344578324,41448,42267,208346344578324,16.87
ge1,P2PKH,active,22038,339208,198730813947290,22040,339208,198730813947290,130.88
ge1,P2PKH,all,112287,908466,788711279762010,27616,439385,235071185412865,169.81
ge1,P2PKH,inactive,5555,100096,36334970369880,5556,100096,36334970369880,38.88
ge1,P2PKH,never_spent,84694,469162,553645495444840,20,81,5401095695,0.05
ge1,P2SH,active,3,9,1777631180,3,9,1777631180,0.00
ge1,P2SH,all,10,19,124131668382,3,9,1777631180,0.00
ge1,P2SH,never_spent,7,10,122354037202,0,0,0,0.00
ge10,All,active,11485,235658,195064242264215,11487,234611,194802942423744,90.37
ge10,All,all,89073,598523,976785952550429,55056,345165,438381571680371,133.77
ge10,All,inactive,2151,68316,35238405288635,2152,68316,35238405288635,26.57
ge10,All,never_spent,75437,294549,746483304997579,41417,42238,208340223967992,16.83
ge10,Other,active,1,1047,261299840471,0,0,0,0.00
ge10,Other,all,1,1047,261299840471,0,0,0,0.00
ge10,P2PK,active,5,13,85050007201,9,13,85050007201,0.03
ge10,P2PK,all,41441,42265,208468613975193,41440,42264,208468613975193,17.18
ge10,P2PK,inactive,14,14,47240000000,15,14,47240000000,0.32
ge10,P2PK,never_spent,41422,42238,208336323967992,41416,42237,208336323967992,16.82
ge10,P2PKH,active,11478,234597,194716892416543,11482,234597,194716892416543,90.37
ge10,P2PKH,all,47628,555206,767934295334765,13636,302900,229911957705178,116.95
ge10,P2PKH,inactive,2137,68302,35191165288635,2139,68302,35191165288635,26.57
ge10,P2PKH,never_spent,34013,252307,538026237629587,15,1,3900000000,0.01
ge10,P2SH,active,1,1,1000000000,1,1,1000000000,0.00
ge10,P2SH,all,3,5,121743400000,1,1,1000000000,0.00
ge10,P2SH,never_spent,2,4,120743400000,0,0,0,0.00
ge100,All,active,2295,96168,164597574776802,2293,95121,164336274936331,36.53
ge100,All,all,10278,179615,652861175818476,2755,118005,195712851304465,45.32
ge100,All,inactive,404,22027,29831175037368,405,22027,29831175037368,8.77
ge100,All,never_spent,7579,61420,458432426004306,57,857,1545401330766,0.03
ge100,Other,active,1,1047,261299840471,0,0,0,0.00
ge100,Other,all,1,1047,261299840471,0,0,0,0.00
ge100,P2PK,active,1,9,65045857199,1,9,65045857199,0.01
ge100,P2PK,all,59,866,1610447187965,59,866,1610447187965,0.35
ge100,P2PK,never_spent,58,857,1545401330766,57,857,1545401330766,0.03
ge100,P2PKH,active,2293,95112,164271229079132,2293,95112,164271229079132,36.53
ge100,P2PKH,all,10216,177698,650868685390040,2698,117139,194102404116500,45.30
ge100,P2PKH,inactive,404,22027,29831175037368,405,22027,29831175037368,8.77
ge100,P2PKH,never_spent,7519,60559,456766281273540,0,0,0,0.00
ge100,P2SH,all,2,4,120743400000,0,0,0,0.00
ge100,P2SH,never_spent,2,4,120743400000,0,0,0,0.00
ge1000,All,active,275,15571,112324483543690,274,14524,112063183703219,5.57
ge1000,All,all,1115,20133,425125744947706,327,15517,133485544540851,5.96
ge1000,All,inactive,52,992,21099043837632,52,992,21099043837632,0.38
ge1000,All,never_spent,788,3570,291702217566384,1,1,323317000000,0.00
ge1000,Other,active,1,1047,261299840471,0,0,0,0.00
ge1000,Other,all,1,1047,261299840471,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,274,14524,112063183703219,274,14524,112063183703219,5.57
ge1000,P2PKH,all,1112,19082,424431128107235,326,15516,133162227540851,5.96
ge1000,P2PKH,inactive,52,992,21099043837632,52,992,21099043837632,0.38
ge1000,P2PKH,never_spent,786,3566,291268900566384,0,0,0,0.00
ge1000,P2SH,all,1,3,110000000000,0,0,0,0.00
ge1000,P2SH,never_spent,1,3,110000000000,0,0,0,0.00
