balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,All,active,2187582,32115860,278590912613959,2188357,32115860,278590912613959,6585.58
all,All,all,48241695,111532872,1943738683643960,9216013,54588466,595806456814190,14584.55
all,All,inactive,5365793,19813796,140846032458893,5367402,19627723,140583271979821,7390.27
all,All,never_spent,40688320,59603216,1524301738571108,1660254,2844883,176632272220410,608.71
all,Other,active,81,81,729000,81,81,729000,0.03
all,Other,all,609480,806053,267502905627,609450,619929,4742202837,263.64
all,Other,inactive,2813,191756,263231254365,2813,5683,470775293,2.30
all,Other,never_spent,606586,614216,4270922262,606556,614165,4270698544,261.31
all,P2PK,active,9,25,216000,9,25,216000,0.01
all,P2PK,all,38088,45804,173367262359474,38102,45803,173367262359474,18.26
all,P2PK,inactive,323,7692,23721584387,334,7692,23721584387,2.81
all,P2PK,never_spent,37756,38087,173343540559087,37759,38086,173343540559087,15.45
all,P2PKH,active,333035,4605687,62329719013649,333107,4605687,62329719013649,1778.30
all,P2PKH,all,22705407,48541006,808362929333414,4232563,19640468,149526580871107,7704.30
all,P2PKH,inactive,3837563,14963428,87063168884378,3837617,14963428,87063168884378,5896.01
all,P2PKH,never_spent,18534809,28971891,658970041435387,61839,71353,133692973080,29.99
all,P2SH,active,611237,4330158,106966959607091,611850,4330158,106966959607091,1844.98
all,P2SH,all,8841003,16767470,461145139815668,1490273,7162851,142779804308906,3072.48
all,P2SH,inactive,876997,2832693,35812844701815,878423,2832693,35812844701815,1227.50
all,P2SH,never_spent,7352769,9604619,318365335506762,0,0,0,0.00
all,P2TR,active,236858,11897155,441884712025,236858,11897155,441884712025,1473.53
all,P2TR,all,1217381,14013898,3495356026971,1217381,14013898,3495356026971,1776.06
all,P2TR,inactive,142,412,7702738928,142,412,7702738928,0.06
all,P2TR,never_spent,980381,2116331,3045768576018,980381,2116331,3045768576018,302.47
all,P2WPKH,active,989927,11161084,67596489403883,990008,11161084,67596489403883,1460.03
all,P2WPKH,all,13838059,29983694,421165787039670,1632883,12956014,80969571774642,1715.63
all,P2WPKH,inactive,639616,1789982,13268082957078,639670,1789982,13268082957078,254.83
all,P2WPKH,never_spent,12208516,17032628,340301214678709,3205,4948,104999413681,0.77
all,P2WSH,active,16435,121670,41255858932311,16650,121670,41255858932311,28.70
all,P2WSH,all,992277,1374947,75934706163136,25157,149503,45663139270253,35.47
all,P2WSH,inactive,8339,27833,4407280337942,8507,27833,4407280337942,6.77
all,P2WSH,never_spent,967503,1225444,30271566892883,0,0,0,0.00
ge1,All,active,44479,6719072,273526356312878,45254,6719072,273526356312878,2011.46
ge1,All,all,1009931,11893926,1807231679587515,150841,8627577,581724831514887,2718.28
ge1,All,inactive,65606,2048173,132468045111124,67215,1862100,132205284632052,666.71
ge1,All,never_spent,899846,3126681,1401237278163513,38372,46405,175993190569957,40.11
ge1,Other,all,5,186083,263358493303,9,10,598014231,0.00
ge1,Other,inactive,2,186079,262962783662,2,6,202304590,0.00
ge1,Other,never_spent,3,4,395709641,7,4,395709641,0.00
ge1,P2PK,all,34729,34807,173352600121168,34743,34806,173352600121168,39.22
ge1,P2PK,inactive,9,9,23264000000,20,9,23264000000,0.06
ge1,P2PK,never_spent,34720,34798,173329336121168,34723,34797,173329336121168,39.15
ge1,P2PKH,active,7404,2863295,61529894650710,7476,2863295,61529894650710,1097.60
ge1,P2PKH,all,284264,5429148,772149291349091,74453,4105318,143435517403553,1610.10
ge1,P2PKH,inactive,37411,1236800,81778492724993,37465,1236800,81778492724993,475.44
ge1,P2PKH,never_spent,239449,1329053,628840903973388,29512,5223,127130027850,37.06
ge1,P2SH,active,12678,1497990,105657852768774,13291,1497990,105657852768774,611.45
ge1,P2SH,all,273650,2578751,427943543081851,30731,1884170,139917190263885,771.54
ge1,P2SH,inactive,16014,386180,34259337495111,17440,386180,34259337495111,160.09
ge1,P2SH,never_spent,244958,694581,288026352817966,0,0,0,0.00
ge1,P2TR,active,165,115394,339453676130,165,115394,339453676130,14.20
ge1,P2TR,all,3738,121551,2785993895874,3738,121551,2785993895874,15.11
ge1,P2TR,inactive,14,69,6757883860,14,69,6757883860,0.01
ge1,P2TR,never_spent,3559,6088,2439782335884,3559,6088,2439782335884,0.90
ge1,P2WPKH,active,23243,2184950,64817088511843,23324,2184950,64817088511843,279.55
ge1,P2WPKH,all,399818,3456319,356621034626087,35186,2420292,76662444802274,310.29
ge1,P2WPKH,inactive,11751,235049,11748809915017,11805,235049,11748809915017,30.72
ge1,P2WPKH,never_spent,364824,1036320,280055136199227,57,293,96546375414,0.02
ge1,P2WSH,active,989,57443,41182066705421,1204,57443,41182066705421,10.19
ge1,P2WSH,all,13727,87267,74115858020141,1777,61430,45570487013902,11.01
ge1,P2WSH,inactive,405,3987,4388420308481,573,3987,4388420308481,0.83
ge1,P2WSH,never_spent,12333,25837,28545371006239,0,0,0,0.00
ge10,All,active,7960,3110709,263316425064432,8372,3110709,263316425064432,1082.47
ge10,All,all,156432,4655452,1594476303858511,54947,3612805,555565233015231,1288.55
ge10,All,inactive,11251,647876,117351608060896,11604,461803,117088847581824,166.89
ge10,All,never_spent,137221,896867,1213808270733183,34971,40293,175159960368975,39.18
ge10,Other,all,1,186073,262760479072,0,0,0,0.00
ge10,Other,inactive,1,186073,262760479072,0,0,0,0.00
ge10,P2PK,all,34640,34646,173328413955474,34641,34645,173328413955474,39.12
ge10,P2PK,inactive,7,7,22364000000,10,7,22364000000,0.04
ge10,P2PK,never_spent,34633,34639,173306049955474,34631,34638,173306049955474,39.07
ge10,P2PKH,active,1816,1996504,59827100722216,1854,1996504,59827100722216,764.83
ge10,P2PKH,all,48124,2866752,711741119655097,37678,2317694,133155950465579,923.30
ge10,P2PKH,inactive,6334,316325,73217495061221,6347,316325,73217495061221,121.48
ge10,P2PKH,never_spent,39974,553923,578696523871660,29477,4865,111354682142,36.99
ge10,P2SH,active,2807,657597,102777338706164,3133,657597,102777338706164,259.61
ge10,P2SH,all,34718,899768,366147999678134,6979,750530,133272315358066,298.19
ge10,P2SH,inactive,3549,92933,30494976651902,3846,92933,30494976651902,38.58
ge10,P2SH,never_spent,28362,149238,232875684320068,0,0,0,0.00
ge10,P2TR,active,28,1250,309131973462,28,1250,309131973462,0.15
ge10,P2TR,all,358,1908,1978420492357,358,1908,1978420492357,0.25
ge10,P2TR,inactive,2,2,2516317613,2,2,2516317613,0.00
ge10,P2TR,never_spent,328,656,1666772201282,328,656,1666772201282,0.09
ge10,P2WPKH,active,3007,427443,59423947380287,3054,427443,59423947380287,54.90
ge10,P2WPKH,all,35713,633554,269837959356986,4252,478606,68560304705220,61.61
ge10,P2WPKH,inactive,1182,51029,9060573794856,1192,51029,9060573794856,6.71
ge10,P2WPKH,never_spent,31524,155082,201353438181843,6,134,75783530077,0.00
ge10,P2WSH,active,302,27915,40978906282303,411,27915,40978906282303,3.50
ge10,P2WSH,all,2878,32751,71179630241391,640,29422,45269828038535,3.80
ge10,P2WSH,inactive,176,1507,4290921756232,229,1507,4290921756232,0.30
ge10,P2WSH,never_spent,2400,3329,25909802202856,0,0,0,0.00
ge100,All,active,1401,570787,245532922173148,1591,570787,245532922173148,191.75
ge100,All,all,15856,1270624,1149934628387466,3063,668131,339860442155167,226.93
ge100,All,inactive,1337,283339,92497671146470,1418,97266,92234910667398,35.04
ge100,All,never_spent,13118,416498,811904035067848,54,78,2092609314621,0.13
ge100,Other,all,1,186073,262760479072,0,0,0,0.00
ge100,Other,inactive,1,186073,262760479072,0,0,0,0.00
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.12
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.12
ge100,P2PKH,active,427,186636,55628469495812,449,186636,55628469495812,71.56
ge100,P2PKH,all,8402,620344,606297081820897,1409,250866,114043797447729,96.33
ge100,P2PKH,inactive,934,64212,58335284245174,935,64212,58335284245174,24.64
ge100,P2PKH,never_spent,7041,369496,492333328079911,25,18,80043706743,0.13
ge100,P2SH,active,520,279674,96536221446570,669,279674,96536221446570,107.29
ge100,P2SH,all,3867,334210,287807660562691,1006,300905,120041487725192,116.18
ge100,P2SH,inactive,279,21231,23505266278622,337,21231,23505266278622,8.89
ge100,P2SH,never_spent,3068,33305,167766172837499,0,0,0,0.00
ge100,P2TR,active,8,45,249676888200,8,45,249676888200,0.01
ge100,P2TR,all,35,76,1192818499178,35,76,1192818499178,0.01
ge100,P2TR,never_spent,27,31,943141610978,27,31,943141610978,0.00
ge100,P2WPKH,active,397,83447,52952750458008,418,83447,52952750458008,10.88
ge100,P2WPKH,all,3034,108055,190639624286706,515,95108,59419408293775,12.37
ge100,P2WPKH,inactive,94,11658,6421854838867,95,11658,6421854838867,1.49
ge100,P2WPKH,never_spent,2543,12950,131265018989831,2,3,44802996900,0.00
ge100,P2WSH,active,49,20985,40165803884558,96,20985,40165803884558,2.31
ge100,P2WSH,all,493,21840,62710061738922,149,21150,44138309189293,2.34
ge100,P2WSH,inactive,29,165,3972505304735,53,165,3972505304735,0.03
ge100,P2WSH,never_spent,415,690,18571752549629,0,0,0,0.00
ge1000,All,active,290,170624,213618241845949,371,170624,213618241845949,58.02
ge1000,All,all,2020,411312,762314928393142,589,183110,277297896572735,61.65
ge1000,All,inactive,184,198554,63175804806882,214,12481,62913044327810,3.62
ge1000,All,never_spent,1546,42134,485520881740311,4,5,766610398976,0.01
ge1000,Other,all,1,186073,262760479072,0,0,0,0.00
ge1000,Other,inactive,1,186073,262760479072,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.01
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.01
ge1000,P2PKH,active,102,122570,45742197483949,106,122570,45742197483949,46.97
ge1000,P2PKH,all,1204,165424,386038948929415,245,128731,83481669778366,49.35
ge1000,P2PKH,inactive,138,6161,37739472294417,138,6161,37739472294417,2.37
ge1000,P2PKH,never_spent,964,36693,302557279151049,1,0,0,0.01
ge1000,P2SH,active,110,18186,84881808927039,169,18186,84881808927039,7.63
ge1000,P2SH,all,509,22786,199974093467398,210,19668,102206581472747,8.26
ge1000,P2SH,inactive,27,1482,17324772545708,41,1482,17324772545708,0.64
ge1000,P2SH,never_spent,372,3118,97767511994651,0,0,0,0.00
ge1000,P2TR,all,3,4,443293398976,3,4,443293398976,0.00
ge1000,P2TR,never_spent,3,4,443293398976,3,4,443293398976,0.00
ge1000,P2WPKH,active,62,10215,43630802139364,70,10215,43630802139364,1.40
ge1000,P2WPKH,all,220,17211,123025590954214,77,14970,47947489405014,2.01
ge1000,P2WPKH,inactive,7,4755,4316687265650,7,4755,4316687265650,0.60
ge1000,P2WPKH,never_spent,151,2241,75078101549200,0,0,0,0.00
ge1000,P2WSH,active,16,19653,39363433295597,39,19653,39363433295597,2.12
ge1000,P2WSH,all,82,19813,52246924164067,67,19736,42895545517632,2.14
ge1000,P2WSH,inactive,11,83,3532112222035,28,83,3532112222035,0.02
ge1000,P2WSH,never_spent,55,77,9351378646435,0,0,0,0.00
