balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,All,active,2736909,43165028,335548454776417,2742491,43165028,335548454776417,5026.11
all,All,all,58667455,165212814,2001549802990701,16060399,102573532,693012281244967,22670.13
all,All,inactive,7889203,50323679,170323332065579,7892662,50323679,170323332065579,6817.61
all,All,never_spent,48041343,71724107,1495678016148705,5425246,9084825,187140494402971,10826.40
all,Other,active,294,515,2047500,294,515,2047500,0.09
all,Other,all,2458559,2682361,268829312497,2398389,2424539,6035301421,472.10
all,Other,inactive,2206,4203,465735293,2207,4203,465735293,0.74
all,Other,never_spent,2456059,2677643,268361529704,2395888,2419821,5567518628,471.27
all,P2PK,active,3,20,145000,3,20,145000,0.00
all,P2PK,all,37664,44635,171611954328589,37678,44634,171611954328589,4.95
all,P2PK,inactive,330,6939,23708222160,339,6939,23708222160,0.77
all,P2PK,never_spent,37331,37676,171588245961429,37336,37675,171588245961429,4.18
all,P2PKH,active,352986,3670138,39680475351931,353122,3670138,39680475351931,704.67
all,P2PKH,all,21516175,45006927,465917070298260,4143778,17980911,119231301959518,8641.33
all,P2PKH,inactive,3717723,14134873,79485833007248,3717795,14134873,79485833007248,2713.90
all,P2PKH,never_spent,17445466,27201916,346750761939081,72861,175900,64993600339,5222.77
all,P2SH,active,210368,1874766,68919704449172,213673,1874766,68919704449172,329.96
all,P2SH,all,6287840,12245345,395613318429555,1165890,5729760,127592446353652,2155.18
all,P2SH,inactive,949709,3854994,58672741904480,952217,3854994,58672741904480,678.48
all,P2SH,never_spent,5127763,6515585,268020872075903,0,0,0,1146.74
all,P2TR,active,754616,25734054,4791567136736,754616,25734054,4791567136736,2650.61
all,P2TR,all,4826101,54467036,20776303796225,4826101,54467036,20776303796225,5610.10
all,P2TR,inactive,1124976,22293668,551646540424,1124976,22293668,551646540424,2296.25
all,P2TR,never_spent,2946509,6439314,15433090119065,2946509,6439314,15433090119065,663.25
all,P2WPKH,active,1372326,11625934,160974135849955,1372415,11625934,160974135849955,1302.10
all,P2WPKH,all,22388505,48047272,811129556843695,3433860,21552720,184885186064607,5381.29
all,P2WPKH,inactive,2054534,9914671,23862453011142,2054588,9914671,23862453011142,1110.44
all,P2WPKH,never_spent,18961645,26506667,626292967982598,6857,12115,48597203510,2968.75
all,P2WSH,active,46316,259601,61182569796123,48621,259601,61182569796123,38.68
all,P2WSH,all,1152611,2719238,136232769981880,89299,373932,68909053440955,405.17
all,P2WSH,inactive,39725,114331,7726483644832,40678,114331,7726483644832,17.04
all,P2WSH,never_spent,1066570,2345306,67323716540925,0,0,0,349.45
ge1,All,active,40877,4844668,330789116386994,46459,4844668,330789116386994,757.33
ge1,All,all,974616,10983561,1861414302231914,159099,7579740,677553546523657,1713.95
ge1,All,inactive,64253,2419701,161367694675320,67712,2419701,161367694675320,389.66
ge1,All,never_spent,869486,3719192,1369257491169600,44928,315371,185396735461343,566.95
ge1,Other,all,5,197326,263358505290,9,10,598014231,34.73
ge1,Other,inactive,1,6,202304590,2,6,202304590,0.00
ge1,Other,never_spent,4,197320,263156200700,7,4,395709641,34.73
ge1,P2PK,all,34303,34398,171597433215372,34317,34397,171597433215372,3.82
ge1,P2PK,inactive,9,9,23264000000,18,9,23264000000,0.00
ge1,P2PK,never_spent,34294,34389,171574169215372,34299,34388,171574169215372,3.82
ge1,P2PKH,active,5883,2250702,39014378317054,6019,2250702,39014378317054,432.13
ge1,P2PKH,all,229913,4836370,434690324579764,71326,3598902,113823670153365,928.58
ge1,P2PKH,inactive,30996,1274280,74752308712095,31068,1274280,74752308712095,244.66
ge1,P2PKH,never_spent,193034,1311388,320923637550615,34239,73920,56983124216,251.79
ge1,P2SH,active,6354,523652,68412416203444,9659,523652,68412416203444,92.16
